1934,23959.0,0.872,lead,11849.0
1912,42988.0,1.0,lead,12702.0
1922,37694.0,1.0,lead,13585.0
1969,86766.0,0.485,galvanized,13827.0
1991,218477.0,0.468,galvanized,11929.0
1974,121830.0,0.495,galvanized,14003.0
1959,22333.0,0.702,galvanized,13481.0
1943,44076.0,0.769,lead,14779.0
1960,47430.0,0.637,galvanized,11780.0
1981,215655.0,0.502,galvanized,12231.0
1948,63226.0,0.78,lead,12322.0
1979,127462.0,0.52,galvanized,12835.0
1934,47015.0,0.946,lead,13920.0
1945,73603.0,0.864,lead,14921.0
1977,143764.0,0.537,galvanized,16201.0
1950,23726.0,0.784,lead,13489.0
1934,42784.0,0.943,lead,15343.0
1948,37366.0,0.653,galvanized,12578.0
1955,49398.0,0.706,galvanized,13582.0
1964,37585.0,0.602,galvanized,13117.0
1956,18785.0,0.649,galvanized,12275.0
1939,32936.0,0.842,lead,13077.0
1906,39998.0,1.0,lead,15049.0
1949,30531.0,0.768,lead,13997.0
1940,39708.0,0.781,lead,13080.0
1970,59640.0,0.509,galvanized,11686.0
1946,24973.0,0.811,lead,12353.0
1961,30940.0,0.65,galvanized,11166.0
1952,59715.0,0.806,lead,9683.0
1944,27828.0,0.899,lead,13971.0
1972,86584.0,0.575,galvanized,10413.0
1949,19724.0,0.843,lead,12297.0
1935,60615.0,0.869,lead,13365.0
1959,31501.0,0.656,galvanized,10929.0
1942,20063.0,0.818,lead,13018.0
1903,43185.0,1.0,lead,13862.0
1935,38510.0,0.895,lead,11545.0
1944,17736.0,0.832,lead,12930.0
1962,19423.0,0.588,galvanized,14264.0
1956,28190.0,0.684,galvanized,13070.0
1963,97080.0,0.693,galvanized,11751.0
1939,32522.0,0.82,lead,12669.0
1908,34174.0,1.0,lead,13482.0
1984,122973.0,0.49,galvanized,14012.0
1948,74787.0,0.724,galvanized,11636.0
1955,39509.0,0.792,lead,13852.0
1951,47093.0,0.726,galvanized,11923.0
1913,30209.0,1.0,lead,13444.0
1972,123687.0,0.572,galvanized,11527.0
1982,193856.0,0.486,galvanized,10530.0
1938,31485.0,0.864,lead,12519.0
1904,35023.0,1.0,lead,12209.0
1936,29465.0,0.884,lead,12444.0
1976,90621.0,0.561,galvanized,12084.0
1900,22888.0,1.0,lead,12537.0
1965,282863.0,0.546,galvanized,11033.0
1929,19688.0,0.904,lead,13925.0
1958,62571.0,0.663,galvanized,12584.0
1977,68866.0,0.552,galvanized,11873.0
1963,231975.0,0.685,galvanized,9921.0
1970,59965.0,0.552,galvanized,13748.0
1963,217385.0,0.634,galvanized,11037.0
1959,26886.0,0.655,galvanized,14854.0
1957,74526.0,0.626,galvanized,10746.0
1937,20033.0,0.86,lead,14392.0
1944,40453.0,0.821,lead,12311.0
1968,68327.0,0.592,galvanized,14215.0
1933,25485.0,0.988,lead,11324.0
1938,24844.0,0.831,lead,13653.0
1978,158661.0,0.588,galvanized,15471.0
1955,25118.0,0.657,galvanized,12527.0
1951,22442.0,0.734,galvanized,14413.0
1907,18031.0,1.0,lead,13174.0
1956,37532.0,0.713,galvanized,12326.0
1990,225513.0,0.451,galvanized,10575.0
1900,36611.0,1.0,lead,12968.0
1929,38451.0,0.897,lead,12523.0
1915,36132.0,1.0,lead,12780.0
1948,18964.0,0.799,lead,13733.0
1950,31822.0,0.743,galvanized,11591.0
1972,169714.0,0.48,galvanized,15001.0
1930,32410.0,0.92,lead,11378.0
1943,31051.0,0.77,lead,12989.0
1972,61592.0,0.568,galvanized,11391.0
1923,29327.0,0.984,lead,13160.0
1959,48195.0,0.61,galvanized,12001.0
1986,59409.0,0.467,galvanized,9446.0
1964,63991.0,0.637,galvanized,9000.0
1935,30384.0,0.92,lead,14480.0
1934,30784.0,0.768,lead,11774.0
1969,22217.0,0.515,galvanized,12262.0
1955,158882.0,0.695,galvanized,12680.0
1956,81575.0,0.699,galvanized,11097.0
1961,182332.0,0.735,galvanized,14631.0
1980,75728.0,0.517,galvanized,14026.0
1971,298340.0,0.532,galvanized,14262.0
1945,38502.0,0.837,lead,11869.0
1916,25455.0,1.0,lead,13459.0
1987,85285.0,0.498,galvanized,13160.0
1971,196091.0,0.556,galvanized,11437.0
1970,62909.0,0.558,galvanized,9495.0
1950,40540.0,0.732,galvanized,12552.0
1945,157738.0,0.811,lead,13065.0
1985,250610.0,0.453,galvanized,13348.0
1960,73712.0,0.634,galvanized,11564.0
1964,60385.0,0.68,galvanized,12349.0
1979,32043.0,0.539,galvanized,13434.0
1959,60277.0,0.6,galvanized,12467.0
1971,109167.0,0.527,galvanized,13904.0
1938,51605.0,0.848,lead,12916.0
1965,96822.0,0.543,galvanized,11356.0
1913,37394.0,1.0,lead,10917.0
1953,114270.0,0.666,galvanized,12959.0
1944,32096.0,0.882,lead,14403.0
1919,29482.0,1.0,lead,13283.0
1977,64286.0,0.476,galvanized,11652.0
1900,37151.0,1.0,lead,13336.0
1966,139075.0,0.511,galvanized,12368.0
1971,111930.0,0.609,galvanized,13241.0
1976,86784.0,0.497,galvanized,13219.0
1963,27021.0,0.567,galvanized,12912.0
1930,24046.0,0.86,lead,14150.0
1923,33371.0,0.876,lead,13319.0
1916,44661.0,1.0,lead,11451.0
1970,35949.0,0.49,galvanized,13062.0
1967,32739.0,0.596,galvanized,13388.0
1912,27240.0,1.0,lead,12972.0
1932,34466.0,0.905,lead,12491.0
1915,32113.0,1.0,lead,10743.0
1948,33471.0,0.759,lead,10453.0
1949,47258.0,0.773,lead,13771.0
1970,33110.0,0.584,galvanized,11292.0
1935,40963.0,0.977,lead,15599.0
1926,44512.0,1.0,lead,13177.0
1960,31167.0,0.651,galvanized,12562.0
1972,106344.0,0.513,galvanized,11345.0
1971,50211.0,0.532,galvanized,11568.0
1983,189731.0,0.481,galvanized,13234.0
1941,19751.0,0.829,lead,12515.0
1941,35701.0,0.818,lead,14398.0
1967,40113.0,0.57,galvanized,11322.0
1920,23609.0,1.0,lead,10994.0
1949,22317.0,0.797,lead,16537.0
1980,106783.0,0.485,galvanized,14700.0
1982,84391.0,0.459,galvanized,13611.0
1971,67771.0,0.472,galvanized,10982.0
1947,63664.0,0.824,lead,14557.0
1978,71511.0,0.482,galvanized,10640.0
1934,20888.0,0.758,lead,12579.0
1991,152962.0,0.492,galvanized,12372.0
1933,40797.0,0.899,lead,10361.0
1943,26757.0,0.787,lead,12434.0
1927,19592.0,0.961,lead,12495.0
1968,51903.0,0.651,galvanized,12893.0
1934,47673.0,0.873,lead,13729.0
1935,39070.0,0.856,lead,12574.0
1983,186781.0,0.486,galvanized,14046.0
1972,125617.0,0.47,galvanized,13103.0
1960,25060.0,0.696,galvanized,12197.0
1963,64946.0,0.687,galvanized,13573.0
1945,29795.0,0.687,galvanized,12268.0
1909,45741.0,1.0,lead,12963.0
1901,36043.0,1.0,lead,13054.0
1947,82399.0,0.692,galvanized,12956.0
1948,40463.0,0.751,lead,14633.0
1940,56320.0,0.757,lead,11151.0
1954,36372.0,0.712,galvanized,12708.0
1973,158317.0,0.551,galvanized,13860.0
1954,30387.0,0.669,galvanized,11830.0
1946,21350.0,0.82,lead,9815.0
1926,88030.0,0.959,lead,13669.0
1987,97315.0,0.459,galvanized,12165.0
1982,85153.0,0.475,galvanized,11678.0
1919,31486.0,1.0,lead,13772.0
1921,22737.0,0.994,lead,13711.0
1904,33001.0,1.0,lead,14455.0
1912,35790.0,1.0,lead,12172.0
1955,29659.0,0.74,galvanized,14183.0
1900,23798.0,1.0,lead,14709.0
1963,31176.0,0.573,galvanized,11796.0
1943,21762.0,0.793,lead,13627.0
1966,45426.0,0.536,galvanized,12510.0
1933,30638.0,0.961,lead,13346.0
1941,217001.0,0.856,lead,11832.0
1956,32652.0,0.652,galvanized,11808.0
1965,146128.0,0.539,galvanized,11110.0
1980,137489.0,0.511,galvanized,13666.0
1959,28417.0,0.632,galvanized,12929.0
1969,65129.0,0.513,galvanized,12871.0
1922,50508.0,1.0,lead,12680.0
1976,71646.0,0.482,galvanized,14362.0
1946,59066.0,0.755,lead,12262.0
1937,52883.0,0.892,lead,12477.0
1966,207851.0,0.563,galvanized,12149.0
1966,40802.0,0.659,galvanized,13773.0
1967,67325.0,0.5,galvanized,13514.0
1926,35688.0,0.983,lead,14759.0
1939,32844.0,0.793,lead,14552.0
1953,31627.0,0.72,galvanized,14144.0
1953,148717.0,0.681,galvanized,12633.0
1945,33747.0,0.86,lead,13811.0
1957,30848.0,0.599,galvanized,12164.0
1976,91671.0,0.521,galvanized,12129.0
1964,28141.0,0.608,galvanized,13398.0
1973,138108.0,0.515,galvanized,13307.0
1916,41832.0,1.0,lead,13269.0
1991,71400.0,0.466,galvanized,10709.0
1900,53971.0,1.0,lead,11562.0
1969,211591.0,0.585,galvanized,12762.0
1952,44410.0,0.708,galvanized,14578.0
1946,46102.0,0.782,lead,13265.0
1950,23650.0,0.71,galvanized,10759.0
1975,141299.0,0.47,galvanized,13108.0
1934,31610.0,1.0,lead,10928.0
1947,61431.0,0.818,lead,12990.0
1932,22305.0,0.845,lead,12472.0
1966,57323.0,0.689,galvanized,9782.0
1979,215021.0,0.569,galvanized,15491.0
1983,165566.0,0.45,galvanized,12703.0
1954,82473.0,0.646,galvanized,12605.0
1936,38215.0,0.924,lead,12210.0
1977,51105.0,0.494,galvanized,9869.0
1983,94549.0,0.488,galvanized,13579.0
1960,148232.0,0.728,galvanized,13313.0
1963,69102.0,0.597,galvanized,14305.0
1974,72406.0,0.456,galvanized,10658.0
1946,21321.0,0.702,galvanized,15166.0
1928,22888.0,0.975,lead,10407.0
1943,22991.0,0.919,lead,13470.0
1984,204063.0,0.5,galvanized,12491.0
1945,33617.0,0.797,lead,11329.0
1927,46719.0,0.967,lead,14206.0
1941,24556.0,0.832,lead,14192.0
1953,62754.0,0.773,lead,12157.0
1914,26202.0,1.0,lead,13517.0
1909,38525.0,1.0,lead,14256.0
1944,22039.0,0.763,lead,11272.0
1979,169442.0,0.556,galvanized,12698.0
1972,92375.0,0.535,galvanized,13125.0
1961,60923.0,0.596,galvanized,11835.0
1900,24455.0,1.0,lead,13768.0
1922,34096.0,0.971,lead,11624.0
1940,84267.0,0.832,lead,14649.0
1943,38615.0,0.851,lead,11729.0
1977,106262.0,0.521,galvanized,11613.0
1973,140598.0,0.586,galvanized,13125.0
1938,35673.0,0.837,lead,9912.0
1923,22274.0,1.0,lead,12316.0
1910,22483.0,1.0,lead,11724.0
1954,67343.0,0.718,galvanized,10420.0
1973,29412.0,0.55,galvanized,11645.0
1946,29432.0,0.78,lead,15405.0
1977,68423.0,0.506,galvanized,14369.0
1970,32206.0,0.537,galvanized,12863.0
1927,21210.0,0.973,lead,13846.0
1916,49032.0,1.0,lead,11498.0
1922,33997.0,0.98,lead,12270.0
1928,15428.0,0.965,lead,11881.0
1971,97206.0,0.509,galvanized,12822.0
1940,41949.0,0.814,lead,12278.0
1969,86237.0,0.579,galvanized,12320.0
1950,22136.0,0.71,galvanized,13394.0
1986,115767.0,0.485,galvanized,12467.0
1951,66679.0,0.718,galvanized,12130.0
1935,19566.0,0.85,lead,12106.0
1969,81093.0,0.525,galvanized,11516.0
1972,136138.0,0.595,galvanized,11183.0
1929,25243.0,0.971,lead,14255.0
1943,28608.0,0.82,lead,12088.0
1967,152565.0,0.507,galvanized,14029.0
1939,50844.0,0.872,lead,13642.0
1938,25540.0,0.764,lead,12897.0
1967,60252.0,0.567,galvanized,13917.0
1908,39906.0,1.0,lead,14298.0
1972,44938.0,0.585,galvanized,12002.0
1965,29114.0,0.576,galvanized,11660.0
1955,43057.0,0.647,galvanized,13712.0
1973,47372.0,0.498,galvanized,11643.0
1934,19747.0,0.935,lead,14182.0
1976,70392.0,0.578,galvanized,14724.0
1940,42651.0,0.815,lead,13811.0
1963,31385.0,0.609,galvanized,10414.0
1951,30726.0,0.659,galvanized,10486.0
1927,37175.0,0.961,lead,12310.0
1949,51769.0,0.801,lead,12607.0
1933,25732.0,0.881,lead,11312.0
1953,24272.0,0.686,galvanized,12253.0
1966,148040.0,0.616,galvanized,14051.0
1928,18348.0,0.967,lead,12130.0
1946,149998.0,0.709,galvanized,11494.0
1969,69293.0,0.612,galvanized,14133.0
1968,85714.0,0.517,galvanized,11818.0
1973,18297.0,0.57,galvanized,12861.0
1945,52106.0,0.819,lead,10801.0
1960,49757.0,0.649,galvanized,12692.0
1969,54934.0,0.528,galvanized,12246.0
1900,41294.0,1.0,lead,11758.0
1964,18780.0,0.544,galvanized,13904.0
1970,126925.0,0.497,galvanized,12897.0
1948,43007.0,0.757,lead,12459.0
1942,18451.0,0.812,lead,12410.0
1921,28361.0,0.992,lead,10228.0
1924,32397.0,1.0,lead,12512.0
1983,170937.0,0.518,galvanized,12743.0
1932,37240.0,0.955,lead,10720.0
1967,23840.0,0.546,galvanized,13397.0
1932,27171.0,0.9,lead,12334.0
1930,17354.0,1.0,lead,13612.0
1947,38302.0,0.756,lead,12250.0
1933,23047.0,0.918,lead,12653.0
1934,23854.0,0.94,lead,11920.0
1951,172572.0,0.75,galvanized,13528.0
1951,72515.0,0.723,galvanized,11941.0
1965,48472.0,0.551,galvanized,11120.0
1961,25382.0,0.616,galvanized,13525.0
1963,18554.0,0.648,galvanized,10752.0
1947,27690.0,0.745,galvanized,11315.0
1950,62899.0,0.702,galvanized,11432.0
1969,26980.0,0.58,galvanized,13294.0
1933,27372.0,0.918,lead,13573.0
1971,183930.0,0.516,galvanized,11500.0
1951,22472.0,0.831,lead,10979.0
1988,105661.0,0.498,galvanized,12465.0
1944,45644.0,0.808,lead,12783.0
1956,165371.0,0.643,galvanized,13063.0
1952,38106.0,0.709,galvanized,14508.0
1943,71146.0,0.813,lead,11693.0
1934,40020.0,0.944,lead,13789.0
1925,25687.0,0.968,lead,13914.0
1965,114778.0,0.583,galvanized,12203.0
1940,38996.0,0.804,lead,13079.0
1974,49342.0,0.451,galvanized,12784.0
1927,24109.0,0.887,lead,13622.0
1944,21787.0,0.828,lead,12638.0
1948,62708.0,0.775,lead,12838.0
1974,64396.0,0.709,galvanized,11154.0
1959,36110.0,0.717,galvanized,14709.0
1972,149965.0,0.538,galvanized,11775.0
1974,139160.0,0.584,galvanized,13367.0
1974,64082.0,0.567,galvanized,9367.0
1970,42653.0,0.549,galvanized,13746.0
1949,28554.0,0.831,lead,13431.0
1960,41814.0,0.587,galvanized,12028.0
1983,163907.0,0.518,galvanized,13120.0
1957,31927.0,0.755,lead,13823.0
1948,22685.0,0.756,lead,11696.0
1954,138944.0,0.629,galvanized,13728.0
1976,65837.0,0.48,galvanized,13138.0
1921,52402.0,1.0,lead,12514.0
1903,68087.0,1.0,lead,11925.0
1964,34035.0,0.639,galvanized,11238.0
1975,55529.0,0.452,galvanized,11685.0
1970,29972.0,0.571,galvanized,12873.0
1955,38435.0,0.644,galvanized,12439.0
1947,21694.0,0.718,galvanized,11984.0
1932,52888.0,0.91,lead,13522.0
1980,190648.0,0.548,galvanized,11536.0
1924,26772.0,0.953,lead,12107.0
1956,224667.0,0.691,galvanized,12465.0
1965,117251.0,0.574,galvanized,14947.0
1934,42091.0,0.83,lead,13551.0
1973,195945.0,0.585,galvanized,12971.0
1927,27264.0,0.994,lead,13323.0
1965,63097.0,0.604,galvanized,12013.0
1933,44554.0,0.903,lead,12533.0
1953,147014.0,0.76,lead,12342.0
1927,35772.0,1.0,lead,13368.0
1961,86243.0,0.617,galvanized,13248.0
1951,36890.0,0.801,lead,11944.0
1986,29892.0,0.461,galvanized,13577.0
1900,42429.0,1.0,lead,11011.0
1970,64678.0,0.582,galvanized,13734.0
1918,18091.0,1.0,lead,13183.0
1970,34027.0,0.562,galvanized,12157.0
1941,28762.0,0.82,lead,12888.0
1975,112848.0,0.55,galvanized,13104.0
1942,21495.0,0.808,lead,12206.0
1966,100802.0,0.519,galvanized,12183.0
1947,24975.0,0.808,lead,11982.0
1938,23103.0,0.863,lead,12327.0
1941,22305.0,0.827,lead,13352.0
1929,30127.0,0.931,lead,12064.0
1900,20237.0,1.0,lead,14642.0
1967,33036.0,0.573,galvanized,12528.0
1951,65747.0,0.716,galvanized,12948.0
1951,29706.0,0.844,lead,12028.0
1915,53933.0,1.0,lead,9869.0
1917,57450.0,1.0,lead,13171.0
1934,38088.0,0.943,lead,13172.0
1959,248499.0,0.628,galvanized,10606.0
1953,44032.0,0.74,galvanized,12485.0
1972,62307.0,0.562,galvanized,12187.0
1975,123370.0,0.505,galvanized,13052.0
1928,32569.0,0.926,lead,11851.0
1962,155419.0,0.586,galvanized,12758.0
1917,24256.0,1.0,lead,12130.0
1920,23782.0,0.998,lead,12009.0
1938,24547.0,0.828,lead,11928.0
1960,60874.0,0.646,galvanized,13523.0
1980,89303.0,0.465,galvanized,12141.0
1975,164113.0,0.559,galvanized,12416.0
1927,57982.0,1.0,lead,14155.0
1956,102936.0,0.678,galvanized,12502.0
1922,37983.0,1.0,lead,12440.0
1978,186949.0,0.542,galvanized,12008.0
1938,31655.0,0.839,lead,11517.0
1903,41660.0,1.0,lead,12206.0
1970,68608.0,0.549,galvanized,11374.0
1950,30712.0,0.754,lead,11676.0
1906,43760.0,1.0,lead,13756.0
1940,198341.0,0.838,lead,12515.0
1931,36928.0,0.949,lead,12035.0
1976,129766.0,0.562,galvanized,13842.0
1979,173856.0,0.47,galvanized,13165.0
1976,76450.0,0.553,galvanized,12881.0
1923,28888.0,1.0,lead,12094.0
1934,19618.0,0.942,lead,13671.0
1969,71156.0,0.544,galvanized,11683.0
1975,20310.0,0.518,galvanized,13982.0
1964,87543.0,0.564,galvanized,14491.0
1951,36741.0,0.737,galvanized,11427.0
1900,34626.0,1.0,lead,14248.0
1944,22080.0,0.847,lead,10388.0
1928,42953.0,1.0,lead,13058.0
1947,60140.0,0.732,galvanized,11167.0
1915,39036.0,0.985,lead,10219.0
1947,33480.0,0.851,lead,11653.0
1954,34591.0,0.691,galvanized,11392.0
1929,23367.0,0.897,lead,14787.0
1980,93224.0,0.468,galvanized,13093.0
1954,29957.0,0.722,galvanized,11067.0
1967,143529.0,0.535,galvanized,13053.0
1937,19131.0,0.828,lead,11037.0
1969,248891.0,0.519,galvanized,11837.0
1928,51171.0,0.954,lead,13751.0
1930,20543.0,0.912,lead,14581.0
1926,33666.0,1.0,lead,12123.0
1933,164105.0,0.932,lead,13120.0
1947,16485.0,0.807,lead,14424.0
1973,180903.0,0.619,galvanized,14042.0
1944,27536.0,0.883,lead,10979.0
1960,31405.0,0.6,galvanized,12154.0
1953,19650.0,0.669,galvanized,10466.0
1974,55778.0,0.537,galvanized,12747.0
1975,50951.0,0.539,galvanized,11695.0
1956,33138.0,0.622,galvanized,14271.0
1931,48508.0,0.93,lead,13147.0
1967,178957.0,0.659,galvanized,10812.0
1952,40980.0,0.711,galvanized,12895.0
1940,62410.0,0.948,lead,13174.0
1938,36811.0,0.913,lead,14336.0
1948,38695.0,0.715,galvanized,12994.0
1962,117276.0,0.664,galvanized,13463.0
1963,27625.0,0.671,galvanized,12980.0
1936,18867.0,0.917,lead,12353.0
1956,69326.0,0.807,lead,12541.0
1921,28445.0,1.0,lead,12115.0
1907,26185.0,1.0,lead,13751.0
1929,45018.0,0.863,lead,15088.0
1969,24990.0,0.571,galvanized,15264.0
1958,58047.0,0.613,galvanized,10307.0
1951,34608.0,0.745,galvanized,10880.0
1976,110373.0,0.503,galvanized,11845.0
1900,43570.0,1.0,lead,13180.0
1927,43240.0,1.0,lead,12022.0
1967,41946.0,0.581,galvanized,13566.0
1916,44518.0,1.0,lead,12432.0
1969,31535.0,0.544,galvanized,10133.0
1951,20331.0,0.724,galvanized,13131.0
1900,45386.0,1.0,lead,13108.0
1971,127264.0,0.577,galvanized,12085.0
1953,49085.0,0.689,galvanized,14787.0
1978,232458.0,0.54,galvanized,13227.0
1916,50174.0,1.0,lead,13801.0
1974,78104.0,0.491,galvanized,9940.0
1912,44828.0,1.0,lead,11379.0
1900,35488.0,1.0,lead,13284.0
1979,206014.0,0.521,galvanized,14318.0
1971,170516.0,0.557,galvanized,13051.0
1959,35516.0,0.665,galvanized,15176.0
1902,56061.0,1.0,lead,13736.0
1968,144995.0,0.616,galvanized,11808.0
1928,32556.0,0.819,lead,13552.0
1944,24752.0,0.833,lead,11431.0
1908,22895.0,1.0,lead,12189.0
1963,37156.0,0.683,galvanized,13110.0
1957,37922.0,0.698,galvanized,13203.0
1949,33903.0,0.779,lead,14656.0
1967,20432.0,0.588,galvanized,11594.0
1923,44026.0,0.968,lead,13664.0
1900,58015.0,1.0,lead,11269.0
1950,31055.0,0.767,lead,13924.0
1951,25868.0,0.716,galvanized,12655.0
1946,23640.0,0.791,lead,12030.0
1929,32251.0,0.844,lead,13880.0
1923,34993.0,1.0,lead,11729.0
1974,50336.0,0.505,galvanized,13135.0
1965,134360.0,0.687,galvanized,9939.0
1959,23146.0,0.635,galvanized,13602.0
1978,79738.0,0.566,galvanized,12126.0
1949,30656.0,0.768,lead,13816.0
1949,54192.0,0.69,galvanized,15057.0
1944,28644.0,0.82,lead,13927.0
1939,21868.0,0.827,lead,13252.0
1919,37249.0,1.0,lead,12059.0
1950,25337.0,0.677,galvanized,12026.0
1947,25869.0,0.734,galvanized,14737.0
1954,25843.0,0.774,lead,9988.0
1953,64292.0,0.733,galvanized,12611.0
1933,28609.0,0.931,lead,12426.0
1941,36086.0,0.878,lead,14109.0
1944,20865.0,0.713,galvanized,13355.0
1930,27915.0,0.899,lead,11866.0
1963,65125.0,0.65,galvanized,12734.0
1948,44659.0,0.727,galvanized,13357.0
1959,40927.0,0.684,galvanized,12291.0
1927,28333.0,0.938,lead,11965.0
1946,44760.0,0.757,lead,12955.0
1973,109912.0,0.559,galvanized,11219.0
1924,22337.0,1.0,lead,13900.0
1945,31126.0,0.895,lead,13485.0
1938,23973.0,0.777,lead,13948.0
1956,24315.0,0.706,galvanized,13006.0
1982,199415.0,0.471,galvanized,12070.0
1949,44913.0,0.75,galvanized,13685.0
1975,180345.0,0.509,galvanized,13692.0
1974,58097.0,0.492,galvanized,14087.0
1977,21731.0,0.466,galvanized,10618.0
1934,34112.0,0.918,lead,12770.0
1941,33600.0,0.808,lead,12594.0
1968,39867.0,0.581,galvanized,12268.0
1929,28480.0,0.89,lead,13093.0
1948,23158.0,0.765,lead,15124.0
1957,82981.0,0.645,galvanized,11775.0
1971,104941.0,0.506,galvanized,12949.0
1946,86034.0,0.826,lead,11319.0
1956,45830.0,0.769,lead,12803.0
1915,44781.0,1.0,lead,12407.0
1916,46253.0,1.0,lead,12156.0
1940,40690.0,0.788,lead,13722.0
1961,98866.0,0.672,galvanized,11743.0
1914,20767.0,1.0,lead,12640.0
1938,40234.0,0.798,lead,11904.0
1968,23306.0,0.587,galvanized,13415.0
1923,33238.0,0.984,lead,12791.0
1945,63422.0,0.846,lead,10477.0
1956,130373.0,0.679,galvanized,14741.0
1975,51265.0,0.46,galvanized,11786.0
1928,19583.0,0.943,lead,12797.0
1939,44485.0,0.883,lead,13405.0
1943,42457.0,0.759,lead,11236.0
1967,55612.0,0.572,galvanized,9546.0
1968,49875.0,0.596,galvanized,13918.0
1978,131535.0,0.47,galvanized,12700.0
1984,48697.0,0.498,galvanized,14148.0
1978,92940.0,0.57,galvanized,13210.0
1966,50407.0,0.647,galvanized,11987.0
1954,58956.0,0.707,galvanized,12756.0
1981,178452.0,0.522,galvanized,11630.0
1901,38515.0,1.0,lead,14350.0
1972,136081.0,0.578,galvanized,15201.0
1964,49021.0,0.676,galvanized,12495.0
1965,212378.0,0.572,galvanized,12157.0
1981,181465.0,0.559,galvanized,11685.0
1931,38545.0,0.925,lead,13183.0
1969,194226.0,0.573,galvanized,11779.0
1977,149621.0,0.501,galvanized,11724.0
1984,212831.0,0.577,galvanized,12407.0
1921,42964.0,1.0,lead,12467.0
1943,29861.0,0.899,lead,12579.0
1953,27179.0,0.678,galvanized,11168.0
1954,29224.0,0.655,galvanized,12625.0
1932,27554.0,0.901,lead,13276.0
1979,123842.0,0.475,galvanized,13571.0
1958,168360.0,0.736,galvanized,12532.0
1958,22381.0,0.61,galvanized,14119.0
1960,24051.0,0.728,galvanized,12382.0
1930,32566.0,0.94,lead,12482.0
1982,209749.0,0.515,galvanized,12366.0
1950,42315.0,0.8,lead,12978.0
1974,43540.0,0.56,galvanized,10741.0
1948,43685.0,0.816,lead,9676.0
1905,50913.0,1.0,lead,12101.0
1925,24155.0,0.976,lead,10065.0
1965,25383.0,0.553,galvanized,13884.0
1923,23886.0,0.991,lead,13116.0
1950,34593.0,0.73,galvanized,14525.0
1962,24666.0,0.644,galvanized,13325.0
1945,32420.0,0.874,lead,12064.0
1969,176833.0,0.519,galvanized,13805.0
1921,42940.0,1.0,lead,11751.0
1968,259594.0,0.607,galvanized,14450.0
1930,55322.0,0.898,lead,11081.0
1929,19582.0,0.927,lead,13122.0
1930,23951.0,0.999,lead,11297.0
1957,56483.0,0.704,galvanized,14627.0
1969,206353.0,0.526,galvanized,14698.0
1910,45287.0,1.0,lead,13456.0
1980,123573.0,0.521,galvanized,12380.0
1979,90289.0,0.472,galvanized,11716.0
1970,102928.0,0.6,galvanized,12054.0
1932,20875.0,0.961,lead,13560.0
1923,41246.0,0.95,lead,13309.0
1945,27464.0,0.813,lead,13290.0
1976,96549.0,0.578,galvanized,13737.0
1924,43578.0,0.984,lead,9778.0
1975,80518.0,0.556,galvanized,11523.0
1978,63840.0,0.541,galvanized,12490.0
1900,21078.0,1.0,lead,12157.0
1933,46350.0,0.904,lead,14136.0
1931,25393.0,0.919,lead,13220.0
1937,31469.0,0.753,lead,12156.0
1965,314469.0,0.699,galvanized,14034.0
1934,22570.0,0.813,lead,13113.0
1961,73033.0,0.671,galvanized,11220.0
1947,43134.0,0.825,lead,11591.0
1926,51534.0,0.954,lead,13226.0
1900,23170.0,1.0,lead,13123.0
1912,34600.0,1.0,lead,13595.0
1972,30190.0,0.517,galvanized,13659.0
1966,35741.0,0.683,galvanized,11983.0
1948,58239.0,0.799,lead,10755.0
1935,41632.0,0.948,lead,11871.0
1980,68860.0,0.46,galvanized,11715.0
1962,114033.0,0.6,galvanized,14776.0
1978,52061.0,0.528,galvanized,12372.0
1977,60023.0,0.529,galvanized,12677.0
1953,43536.0,0.822,lead,12644.0
1920,50976.0,1.0,lead,12837.0
1951,22922.0,0.715,galvanized,14632.0
1947,22652.0,0.768,lead,15525.0
1951,60023.0,0.745,galvanized,11985.0
1947,83867.0,0.775,lead,14300.0
1934,22434.0,0.933,lead,12756.0
1907,34625.0,1.0,lead,10699.0
1982,62951.0,0.467,galvanized,10220.0
1962,31088.0,0.695,galvanized,14226.0
1946,32769.0,0.752,lead,11701.0
1911,25890.0,1.0,lead,14113.0
1932,45196.0,0.978,lead,13407.0
1935,56371.0,0.848,lead,11922.0
1959,36432.0,0.546,galvanized,14731.0
1968,165230.0,0.605,galvanized,12445.0
1949,33300.0,0.795,lead,11849.0
1919,36713.0,0.973,lead,12557.0
1959,25173.0,0.718,galvanized,12812.0
1979,165022.0,0.654,galvanized,11988.0
1970,190991.0,0.591,galvanized,13772.0
1961,88510.0,0.56,galvanized,14434.0
1951,35773.0,0.76,lead,12446.0
1928,27458.0,0.921,lead,10830.0
1959,66914.0,0.589,galvanized,12911.0
1975,36437.0,0.544,galvanized,11331.0
1928,90872.0,0.907,lead,12055.0
1941,26778.0,0.843,lead,12243.0
1915,49858.0,1.0,lead,11015.0
1956,45395.0,0.736,galvanized,11571.0
1967,117276.0,0.713,galvanized,11825.0
1969,117644.0,0.587,galvanized,11270.0
1905,37672.0,1.0,lead,13897.0
1952,31990.0,0.727,galvanized,12217.0
1936,49455.0,0.92,lead,12970.0
1946,50413.0,0.761,lead,11140.0
1920,32234.0,1.0,lead,12735.0
1900,36341.0,1.0,lead,11104.0
